id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
Jal Neti Bottle-Purple	OTICA 300ml Jal Neti Pots Bottle for Sinus BPA Free Rinse Nose Yoga Pressure Cleaner Nasal Irrigation Wash Bottle System for Adult & Kid-Purple	Product Info OTICA JalNeti Bottle is engineered for professionals and individuals seeking an efficient, hygienic nasal irrigation solution. Made from medical-grade, BPA-free material, it offers a smooth, uninterrupted saline flow to flush out mucus, dust, allergens, and pollutants from nasal passages. Its ergonomic squeezable bottle and contoured nozzle ensure optimal comfort and controlled pressure for both beginners and experienced users. The wide-mouth design enables easy saline preparation and thorough cleaning after each use. Recommended for sinusitis, cold, allergy sufferers, yoga practitioners, and anyone needing improved breathing and nasal clarity. This non-electric system delivers a natural, drug-free respiratory cleanse suitable for daily use.. &nbsp; Key Features Effective relief from sinusitis, cold, and nasal congestion Flushes dust, allergens, and pollutants from nasal passages Leak-proof design prevents spills during irrigation Ideal for yoga, pranayama, and respiratory wellness routines Promotes natural, drug-free breathing improvement	in_stock	https://oticamart.com/au/300ml-jal-neti-pots-bottle-sinus-bpa-free-rinse-nose.html?color=purple	4.15 AUD				OTICA	https://oticamart.com/media/catalog/product/7/1/71sfubwygkl._sl1500__2_.jpg, https://oticamart.com/media/catalog/product/8/1/81tpjbro9bl._sl1500__3_.jpg, https://oticamart.com/media/catalog/product/7/1/71mpn8hqcyl._sl1500__4_.jpg, https://oticamart.com/media/catalog/product/8/1/81ce6lss_il._sl1500__3_.jpg, https://oticamart.com/media/catalog/product/8/1/81azaha268l._sl1500__2_.jpg, https://oticamart.com/media/catalog/product/8/1/81oadrde1cl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/8/1/81nrthnuoel._sl1500__3_.jpg, https://oticamart.com/media/catalog/product/8/1/81qvppvcxel._sl1500__1.jpg	new	no				purple	adult		https://oticamart.com/media/catalog/product/6/1/61rplqvjaql._sl1500_.jpg		Jal Neti Bottle	yes	0
Jal Neti Bottle-Green	OTICA 300ml Jal Neti Pots Bottle for Sinus BPA Free Rinse Nose Yoga Pressure Cleaner Nasal Irrigation Wash Bottle System for Adult & Kid-Green	Product Info OTICA JalNeti Bottle is engineered for professionals and individuals seeking an efficient, hygienic nasal irrigation solution. Made from medical-grade, BPA-free material, it offers a smooth, uninterrupted saline flow to flush out mucus, dust, allergens, and pollutants from nasal passages. Its ergonomic squeezable bottle and contoured nozzle ensure optimal comfort and controlled pressure for both beginners and experienced users. The wide-mouth design enables easy saline preparation and thorough cleaning after each use. Recommended for sinusitis, cold, allergy sufferers, yoga practitioners, and anyone needing improved breathing and nasal clarity. This non-electric system delivers a natural, drug-free respiratory cleanse suitable for daily use.. &nbsp; Key Features Effective relief from sinusitis, cold, and nasal congestion Flushes dust, allergens, and pollutants from nasal passages Leak-proof design prevents spills during irrigation Ideal for yoga, pranayama, and respiratory wellness routines Promotes natural, drug-free breathing improvement	in_stock	https://oticamart.com/au/300ml-jal-neti-pots-bottle-sinus-bpa-free-rinse-nose.html?color=green	4.59 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51jlngoudvl_1_.jpg, https://oticamart.com/media/catalog/product/5/1/51z2m83ikol_1_.jpg, https://oticamart.com/media/catalog/product/5/1/51avwov224l_1_.jpg, https://oticamart.com/media/catalog/product/5/1/51sjt_mpqsl_1_.jpg, https://oticamart.com/media/catalog/product/6/1/610ayv7usil.jpg, https://oticamart.com/media/catalog/product/5/1/51hqbibubnl_1_.jpg	new	no				green	adult		https://oticamart.com/media/catalog/product/4/1/41uofgybt4l_1__1.jpg		Jal Neti Bottle	yes	0
210mm ecg roll-10	12 Channel Thermal ECG Graph Paper Roll 210mm x 20m-Pack of 10	Product Info The OTICA 12 Channel Thermal ECG Graph Paper Roll measures 210mm in width and 20 meters in length, making it ideal for 12-channel ECG machines used in professional medical settings. Manufactured from premium thermal paper, it delivers high-contrast, smudge-free, and precise ECG waveforms essential for accurate cardiac interpretation. Designed for seamless compatibility with Contec CMS 1200G, Bionet 12 Channel ECG machines, Mortara ELI 230, and other similar models, this roll ensures smooth paper feeding and consistent output without jamming. Suitable for hospitals, cardiac care units, diagnostic centers, and clinics, OTICA ECG paper supports reliable and uninterrupted ECG recording operations. &nbsp; Key Features Premium thermal paper for sharp ECG tracings Standard 210mm x 20m size for accurate fit Compatible with Contec CMS 1200G, Bionet &amp; Mortara ELI 230 Designed for 12-channel ECG machines Smooth, jam-free printing performance Ideal for hospitals, clinics &amp; diagnostic labs	in_stock	https://oticamart.com/au/12-channel-thermal-ecg-graph-paper-roll-210mm-x-20m.html	52.43 AUD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/7/1/714yherolsl._sl1500__2.jpg		210mm ecg roll	yes	0
210mm ecg roll-6	12 Channel Thermal ECG Graph Paper Roll 210mm x 20m-Pack of 6	Product Info The OTICA 12 Channel Thermal ECG Graph Paper Roll measures 210mm in width and 20 meters in length, making it ideal for 12-channel ECG machines used in professional medical settings. Manufactured from premium thermal paper, it delivers high-contrast, smudge-free, and precise ECG waveforms essential for accurate cardiac interpretation. Designed for seamless compatibility with Contec CMS 1200G, Bionet 12 Channel ECG machines, Mortara ELI 230, and other similar models, this roll ensures smooth paper feeding and consistent output without jamming. Suitable for hospitals, cardiac care units, diagnostic centers, and clinics, OTICA ECG paper supports reliable and uninterrupted ECG recording operations. &nbsp; Key Features Premium thermal paper for sharp ECG tracings Standard 210mm x 20m size for accurate fit Compatible with Contec CMS 1200G, Bionet &amp; Mortara ELI 230 Designed for 12-channel ECG machines Smooth, jam-free printing performance Ideal for hospitals, clinics &amp; diagnostic labs	in_stock	https://oticamart.com/au/12-channel-thermal-ecg-graph-paper-roll-210mm-x-20m.html	31.46 AUD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/7/1/714yherolsl._sl1500__1.jpg		210mm ecg roll	yes	0
210mm ecg roll-3	12 Channel Thermal ECG Graph Paper Roll 210mm x 20m-Pack of 3	Product Info The OTICA 12 Channel Thermal ECG Graph Paper Roll measures 210mm in width and 20 meters in length, making it ideal for 12-channel ECG machines used in professional medical settings. Manufactured from premium thermal paper, it delivers high-contrast, smudge-free, and precise ECG waveforms essential for accurate cardiac interpretation. Designed for seamless compatibility with Contec CMS 1200G, Bionet 12 Channel ECG machines, Mortara ELI 230, and other similar models, this roll ensures smooth paper feeding and consistent output without jamming. Suitable for hospitals, cardiac care units, diagnostic centers, and clinics, OTICA ECG paper supports reliable and uninterrupted ECG recording operations. &nbsp; Key Features Premium thermal paper for sharp ECG tracings Standard 210mm x 20m size for accurate fit Compatible with Contec CMS 1200G, Bionet &amp; Mortara ELI 230 Designed for 12-channel ECG machines Smooth, jam-free printing performance Ideal for hospitals, clinics &amp; diagnostic labs	in_stock	https://oticamart.com/au/12-channel-thermal-ecg-graph-paper-roll-210mm-x-20m.html	20.97 AUD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/7/1/714yherolsl._sl1500_.jpg		210mm ecg roll	yes	0
1-box-of-50mm*20Mtrs-Without Indicator	ECG Thermal Paper Roll 50mm x 20m (Pack of 10) Compatible with Single & 3 Channel ECG Machines-Without Indicator	Product Info The OTICA ECG Thermal Paper Roll (50mm x 20m) is manufactured using premium-grade thermal paper to provide crisp, high-contrast, and smudge-free ECG tracings for precise cardiac interpretation. Its standard 50mm width ensures compatibility with most single-channel and 3-channel ECG machines. The integrated end-of-roll indicator helps medical staff anticipate paper replacement, preventing workflow disruptions during critical tests. Each pack includes 10 rolls, offering a reliable and cost-effective supply for hospitals, cardiac units, clinics, and diagnostic laboratories. Designed for smooth paper feed and consistent thermal sensitivity, OTICA ECG paper supports accurate and uninterrupted daily ECG operations. &nbsp; Key Features Premium thermal coating for sharp ECG tracings Standard 50mm x 20m roll size for precise fit End-of-roll indicator prevents test interruptions Compatible with most single &amp; 3-channel ECG machines Ideal for hospitals, clinics &amp; diagnostic centers Pack of 10 rolls for extended supply	in_stock	https://oticamart.com/au/ecg-thermal-paper-roll-50mm-x-20m-pack-of-10-compatible-with-single-3-channel-ecg-machines.html	10.12 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/61emk9k2oml_2_.jpg, https://oticamart.com/media/catalog/product/7/1/710toyroibl_2_.jpg, https://oticamart.com/media/catalog/product/5/1/513-jc25nsl.jpg, https://oticamart.com/media/catalog/product/5/1/51ejzpwqvtl_2_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/8/1/81ea2x0bfil._sl1500_.jpg		1-box-of-50mm*20Mtrs	yes	0
1-box-of-50mm*20Mtrs-With Indicator	ECG Thermal Paper Roll 50mm x 20m (Pack of 10) Compatible with Single & 3 Channel ECG Machines-With Indicator	Product Info The OTICA ECG Thermal Paper Roll (50mm x 20m) is manufactured using premium-grade thermal paper to provide crisp, high-contrast, and smudge-free ECG tracings for precise cardiac interpretation. Its standard 50mm width ensures compatibility with most single-channel and 3-channel ECG machines. The integrated end-of-roll indicator helps medical staff anticipate paper replacement, preventing workflow disruptions during critical tests. Each pack includes 10 rolls, offering a reliable and cost-effective supply for hospitals, cardiac units, clinics, and diagnostic laboratories. Designed for smooth paper feed and consistent thermal sensitivity, OTICA ECG paper supports accurate and uninterrupted daily ECG operations. &nbsp; Key Features Premium thermal coating for sharp ECG tracings Standard 50mm x 20m roll size for precise fit End-of-roll indicator prevents test interruptions Compatible with most single &amp; 3-channel ECG machines Ideal for hospitals, clinics &amp; diagnostic centers Pack of 10 rolls for extended supply	in_stock	https://oticamart.com/au/ecg-thermal-paper-roll-50mm-x-20m-pack-of-10-compatible-with-single-3-channel-ecg-machines.html	10.12 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51xxsnlylpl_1.jpg, https://oticamart.com/media/catalog/product/6/1/61emk9k2oml_1__1.jpg, https://oticamart.com/media/catalog/product/5/1/51ejzpwqvtl_1__1.jpg, https://oticamart.com/media/catalog/product/6/1/61nb5tc2nul_1.jpg, https://oticamart.com/media/catalog/product/7/1/710toyroibl_1__1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/8/1/81onnlnttxl._sl1500__1.jpg		1-box-of-50mm*20Mtrs	yes	0
3-roll-of-210mmX20mtr	12 Channel Thermal ECG Graph Paper Roll 210mm x 20m 1200G Pack of 3	Product Info The OTICA 12 Channel Thermal ECG Graph Paper Roll (210mm x 20m) delivers consistent, high-resolution ECG tracings for professional cardiac diagnostics. Manufactured from premium-grade thermal paper, it ensures sharp waveform clarity, fade resistance, and smudge-free printing for accurate interpretation. The standard 210 mm width and 20-meter length provide a precise fit and smooth feeding in compatible machines. Designed for use with Contec CMS 1200G, Bionet 12 Channel ECG machines, Mortara ELI 230, and other similar 12-channel systems, this value pack of 3 rolls supports continuous operation in hospitals, cardiac centers, and diagnostic labs. Trust OTICA for reliable, durable, and performance-driven medical consumables. &nbsp; Key Features Premium thermal paper for sharp, accurate ECG tracings Standard 210mm x 20m roll size for perfect machine fit Compatible with Contec CMS 1200G, Bionet &amp; Mortara ELI 230 Smooth paper feed for uninterrupted operation Ideal for hospitals, clinics, and diagnostic centers Ensures clear waveform visibility for accurate diagnosis	in_stock	https://oticamart.com/au/12-channel-thermal-ecg-graph-paper-roll-210mm-x-20m-1200g-pack-of-3.html	10.12 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51ejzpwqvtl.jpg, https://oticamart.com/media/catalog/product/6/1/61emk9k2oml.jpg, https://oticamart.com/media/catalog/product/8/1/816fgupgmwl._sl1500_.jpg, https://oticamart.com/media/catalog/product/5/1/51zfzivjzsl.jpg, https://oticamart.com/media/catalog/product/7/1/710toyroibl.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71gxxxxas8l._sl1500_.jpg		3-roll-of-210mmX20mtr	yes	0
Nasopharyngeal Airway-6 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 6 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/au/nasopharyngeal-airway-npa-soft-flexible-latex-free.html?size=6+mm	5.51 AUD				OTICA	https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_11.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_12.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__12.jpg, https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__12.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__12.jpg	new	no		6 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__13.jpg		Nasopharyngeal Airway	yes	0
Nasopharyngeal Airway-7.5 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 7.5 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/au/nasopharyngeal-airway-npa-soft-flexible-latex-free.html?size=7.5+mm	5.51 AUD				OTICA	https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__13.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__13.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_12.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__13.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_13.jpg	new	no		7.5 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__12.jpg		Nasopharyngeal Airway	yes	0
Nasopharyngeal Airway-4.5 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 4.5 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/au/nasopharyngeal-airway-npa-soft-flexible-latex-free.html?size=4.5+mm	5.51 AUD				OTICA	https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_11.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_10.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__11.jpg, https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__11.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__11.jpg	new	no		4.5 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__11.jpg		Nasopharyngeal Airway	yes	0
Nasopharyngeal Airway-6.5 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 6.5 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/au/nasopharyngeal-airway-npa-soft-flexible-latex-free.html?size=6.5+mm	5.51 AUD				OTICA	https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__10.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_10.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_9.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__10.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__10.jpg	new	no		6.5 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__10.jpg		Nasopharyngeal Airway	yes	0
Nasopharyngeal Airway-5.5 MM	Nasopharyngeal Airway NPA Soft Flexible Latex-Free - 5.5 MM	Product Info The OTICA Nasopharyngeal Airway is a reliable airway adjunct used to support effective ventilation in emergency and critical care situations. Designed for patients with an intact respiratory drive, it helps maintain an open nasal airway during unconscious or semi-conscious states. Manufactured from soft, medical-grade PVC, the airway tube is flexible and conforms naturally to nasal anatomy, ensuring comfort and stability. A smooth, rounded beveled tip allows gentle insertion while minimizing the risk of mucosal injury. Latex-free and biocompatible, it reduces the risk of allergic reactions. Each airway is individually packed in sterile packaging for single-use, ensuring safety and infection control. Trusted by EMS, paramedics, ICU teams, anesthesiologists, and first responders in high-pressure medical environments. &nbsp; Key Features Maintains open nasal airway for spontaneous breathing Soft, flexible medical-grade PVC construction Smooth beveled tip for gentle, controlled insertion Sterile and single-use to prevent cross-contamination Suitable for ICU, trauma units, and anesthesia support Lightweight and easy to deploy in emergencies	in_stock	https://oticamart.com/au/nasopharyngeal-airway-npa-soft-flexible-latex-free.html?size=5.5+mm	5.51 AUD				OTICA	https://oticamart.com/media/catalog/product/4/1/412_ey06upl_1__9.jpg, https://oticamart.com/media/catalog/product/4/1/41itxh5h8ql_1__9.jpg, https://oticamart.com/media/catalog/product/3/1/31nvi25uy7l_8.jpg, https://oticamart.com/media/catalog/product/4/1/41czgfqosul_1__9.jpg, https://oticamart.com/media/catalog/product/4/1/41r3rlmcxgl_9.jpg	new	no		5.5 MM			adult		https://oticamart.com/media/catalog/product/3/1/311_rzceg9l_1__9.jpg		Nasopharyngeal Airway	yes	0
