id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
First-Aid-Box-Full Green	First Aid Box Emergency Medical Kit Multi Compartment Storage & Key Lock Home School Office-Full Green	Product Info The First Aid Box – Emergency Medical Kit Box Is A Reliable And Secure Storage Solution For Organizing Essential Medical Supplies In Any Setting. Designed With Multiple Compartments And A Sturdy Key Lock, This Box Is Ideal For Quick Access During Emergencies While Keeping Medications Safe From Unauthorized Use, Especially Around Children. Made From High-Quality Metal Material , The Box Features Tiered Compartments And Removable Trays For Easy Sorting Of Medicines, Bandages, Antiseptics, Thermometers, And More. Its Compact Yet Spacious Design Allows It To Fit Neatly In Your Home, Classroom, Office, Clinic, Or Even During Travel. Whether You'Re Preparing For Minor Injuries Or Emergency Situations, This Portable And Lockable First Aid Kit Box Is A Smart Choice For Personal And Professional Health Safety Preparedness. Key Features Multi-Compartment Design : Organized Storage For Medicines &amp; Medical Tools Secure Key Lock : Keeps Medicines Safe And Out Of Reach Of Children Spacious Yet Compact : Holds All Essentials Without Taking Up Too Much Space Durable Build : Made From Strong, Easy-To-Clean Metal Portable Design : Built-In Handle For Mobility In Emergencies Transparent Or Labeled Lid (Optional) : For Quick Content Identification Ideal For : Homes, Schools, Offices, Clinics, Vehicles, And Hostels	in_stock	https://oticamart.com/default/first-aid-box-emergency-medical-kit-multi-compartment-storage.html	10.47 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71o80f3nksl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/6/1/61bndlhg5dl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/6/1/61yxaxdrk6l._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/716jakr5bhl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71orog2g0cl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81tcfo-zc6l._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81h94nsh-5l._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81-ecq670hl._sl1500__1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71pbtdt9orl._sl1500__1.jpg		First Aid Box	yes	5
First-Aid-Box-Green	First Aid Box Emergency Medical Kit Multi Compartment Storage & Key Lock Home School Office-Green	Product Info The First Aid Box – Emergency Medical Kit Box Is A Reliable And Secure Storage Solution For Organizing Essential Medical Supplies In Any Setting. Designed With Multiple Compartments And A Sturdy Key Lock, This Box Is Ideal For Quick Access During Emergencies While Keeping Medications Safe From Unauthorized Use, Especially Around Children. Made From High-Quality Metal Material , The Box Features Tiered Compartments And Removable Trays For Easy Sorting Of Medicines, Bandages, Antiseptics, Thermometers, And More. Its Compact Yet Spacious Design Allows It To Fit Neatly In Your Home, Classroom, Office, Clinic, Or Even During Travel. Whether You'Re Preparing For Minor Injuries Or Emergency Situations, This Portable And Lockable First Aid Kit Box Is A Smart Choice For Personal And Professional Health Safety Preparedness. Key Features Multi-Compartment Design : Organized Storage For Medicines &amp; Medical Tools Secure Key Lock : Keeps Medicines Safe And Out Of Reach Of Children Spacious Yet Compact : Holds All Essentials Without Taking Up Too Much Space Durable Build : Made From Strong, Easy-To-Clean Metal Portable Design : Built-In Handle For Mobility In Emergencies Transparent Or Labeled Lid (Optional) : For Quick Content Identification Ideal For : Homes, Schools, Offices, Clinics, Vehicles, And Hostels	in_stock	https://oticamart.com/default/first-aid-box-emergency-medical-kit-multi-compartment-storage.html	10.47 USD				OTICA	https://oticamart.com/media/catalog/product/4/1/41m337ix2fl_1__1.jpg, https://oticamart.com/media/catalog/product/4/1/41oib0k30ql_1__1.jpg, https://oticamart.com/media/catalog/product/3/1/3104gj6pp4l_1.jpg, https://oticamart.com/media/catalog/product/5/1/51jujuaxfpl_1.jpg, https://oticamart.com/media/catalog/product/5/1/51pyky0m7cl_1__1.jpg, https://oticamart.com/media/catalog/product/6/1/61vkaewq6sl_1.jpg, https://oticamart.com/media/catalog/product/5/1/517wxx921zl_1__1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/4/1/41ywhxv0ycl_1__1.jpg		First Aid Box	yes	5
NIBP Cuff OHPL	Reusable NIBP Cuff for BP Monitors	Product Info The Reusable Nibp Cuff – Neonatal (6–11 Cm) Is A Specialized Blood Pressure Cuff Made For Newborn And Infant Patients. Designed For Use Exclusively With Multipara Patient Monitors, This Cuff Provides Highly Accurate Readings While Ensuring Comfort And Safety For The Most Delicate Users. Constructed With Gentle, Latex-Free Materials, It Is Ideal For Neonatal Intensive Care Units (Nicus), Maternity Wards, And Pediatric Clinics. The Velcro Closure Offers A Secure Fit Without Compromising Circulation, While The Standard Connector Is Compatible With Many Leading Monitor Brands Including Mindray, Ge, Philips, Contec, And More (Please Confirm Compatibility Before Use). This Cuff Is Not Compatible With Home Bp Monitors And Is Intended For Clinical Use Only. Key Features Size : Neonatal – Fits Arm Circumference 6 To 11 Cm Use : Exclusively For Multiparameter Monitors (Not For Home Bp Devices) Soft &amp; Safe Material : Latex-Free, Skin-Friendly, And Gentle For Newborns Reusable &amp; Washable : Designed For Hospital-Grade, Repeated Use Secure Velcro Closure : Ensures Snug And Safe Application Universal Connector : Standard Plug Fits Most Patient Monitors (Check Specs) Ideal For : Nicus, Maternity Wards, Pediatric Clinics, And Neonatal Transport Units	in_stock	https://oticamart.com/default/reusable-nibp-cuff-not-home-bp-monitors-ohpl.html	6.06 USD				OTICA	https://oticamart.com/media/catalog/product/5/1/51hm6lzwcnl._sx522__1_1.jpg, https://oticamart.com/media/catalog/product/6/1/61mdgzrqtdl._sx522__1.jpg, https://oticamart.com/media/catalog/product/5/1/51-gxz00osl._sx522__1.jpg, https://oticamart.com/media/catalog/product/6/1/61r0okxin6l._sx522__1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/c/u/cuff-neonatal.jpg		NIBP Cuff OHPL	yes	1
Skin Marker-( Pack Of 3) OHPL	Skin Marker Ruler Surgical Stencil Pen & Tattoo Measuring Tool Set (Pack Of 3)	Product Info The Skin Marker With Ruler Set Is A Professional-Grade Tool Kit Designed For Accurate And Sterile Skin Marking Before Surgical Procedures, Cosmetic Treatments, Or Tattoo Applications. Each Marker Pen Is Equipped With Fine-Point, Non-Toxic Ink That Marks Clearly Without Smudging Or Fading During Prepping Or Cleaning. This Set Includes A Flexible Measuring Ruler For Precise Line And Angle Guidance, Helping Medical Professionals And Artists Maintain Symmetry And Accuracy. Ideal For Surgeons, Dermatologists, Tattoo Artists, And Cosmetic Professionals. Each Pack Includes 3 Skin Marker Pens With Sterile Caps And Disposable Measuring Rulers, Making It A Hygienic And Essential Part Of Any Clinical Or Artistic Toolset. Key Features Pack Of 3 : Includes 3 Surgical Skin Marker Pens + 3 Measuring Rulers Sterile &amp; Safe : Individually Sealed For Hygienic Medical Use Non-Toxic Ink : Safe For Skin Contact, Easy To See, Doesn’T Smear Precise Tip : Fine Tip For Detailed, Controlled Marking Ruler Included : Flexible Ruler Aids In Exact Spacing And Measurements Multi-Purpose Use : Surgical Prep, Cosmetic Procedures, Tattoo Design, Dermatology Disposable After Use : Maintains Hygiene And Reduces Cross-Contamination Risk	in_stock	https://oticamart.com/default/skin-marker-ruler-surgical-stencil-pen-tattoo-measuring-tool.html	2.42 USD				OTICA	https://oticamart.com/media/catalog/product/6/1/61hg549msgl._sl1500__1_1_.jpg, https://oticamart.com/media/catalog/product/6/1/61iqztivgjl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/61o3bxg2u-l._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/61g7m9dekol._sl1500__1_1_.jpg, https://oticamart.com/media/catalog/product/6/1/61nngwdkicl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/61yarrajewl._sl1500__1_1_.jpg, https://oticamart.com/media/catalog/product/4/1/41kdudlxbpl._sl1000__1_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/s/k/skin-marker-pack-of-3-ohpl.jpg		Skin Marker-( Pack Of 3) OHPL	yes	5
OHPL Nasal Cannula Adult	Nasal Cannula Oxygen Soft Touch Tubing Universal Connector Adults	Product Info The Nasal Cannula For Oxygen (Pack Of 1) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 7-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 1 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 7 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	1.81 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4.jpg		OHPL Nasal Cannula Adult	yes	1
OHPL Nasal Cannula 7Ft Adult-Pack Of 1	Nasal Cannula Oxygen 7 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 1)	Product Info The Nasal Cannula For Oxygen (Pack Of 1) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 7-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 1 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 7 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	1.81 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500_.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_3.jpg	new	no		7 Feet			adult		https://oticamart.com/media/catalog/product/7/1/71rov8mus_l._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	3
OHPL Nasal Cannula 7Ft Adult-Pack Of 2	Nasal Cannula Oxygen 7 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 2)	Product Info The Nasal Cannula For Oxygen (Pack Of 2) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 7-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 2 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 7 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	2.42 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_4.jpg	new	no		7 Feet			adult		https://oticamart.com/media/catalog/product/7/1/71a7giulx3l._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	5
OHPL Nasal Cannula 7Ft Adult-Pack Of 4	Nasal Cannula Oxygen 7 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 4)	Product Info The Nasal Cannula For Oxygen (Pack Of 4) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 7-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 4 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 7 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	5.68 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500__2.jpg, https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500__2.jpg, https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500__2.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_5.jpg	new	no		7 Feet			adult		https://oticamart.com/media/catalog/product/7/1/71qxgxql0il._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	5
OHPL Nasal Cannula 7Ft Adult-Pack Of 6	Nasal Cannula Oxygen 7 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 6)	Product Info The Nasal Cannula For Oxygen (Pack Of 6) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 7-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 6 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 7 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	6.25 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500__3.jpg, https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500__3.jpg, https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500__3.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_6.jpg	new	no		7 Feet			adult		https://oticamart.com/media/catalog/product/7/1/71c8xdtp_4l._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	5
OHPL Nasal Cannula 14Ft Adult-Pack Of 1	Nasal Cannula Oxygen 14 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 1)	Product Info The Nasal Cannula For Oxygen (Pack Of 1) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 14-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 1 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 14 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	3.91 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500__4.jpg, https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500__4.jpg, https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500__4.jpg, https://oticamart.com/media/catalog/product/7/1/71e0r9acial._sl1500_.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_1_1.jpg	new	no		14 Feet			adult		https://oticamart.com/media/catalog/product/7/1/712xg9ofbul._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	5
OHPL Nasal Cannula 14Ft Adult-Pack Of 2	Nasal Cannula Oxygen 14 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 2)	Product Info The Nasal Cannula For Oxygen (Pack Of 2) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 14-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 2 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 14 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	5.63 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500__6.jpg, https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500__6.jpg, https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500__6.jpg, https://oticamart.com/media/catalog/product/7/1/71e0r9acial._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_1_2.jpg	new	no		14 Feet			adult		https://oticamart.com/media/catalog/product/7/1/710dceshesl._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	5
OHPL Nasal Cannula 14Ft Adult-Pack Of 4	Nasal Cannula Oxygen 14 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 4)	Product Info The Nasal Cannula For Oxygen (Pack Of 4) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 14-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 4 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 14 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	10.22 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500__7.jpg, https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500__7.jpg, https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500__7.jpg, https://oticamart.com/media/catalog/product/7/1/71e0r9acial._sl1500__1.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_1_3.jpg	new	no		14 Feet			adult		https://oticamart.com/media/catalog/product/7/1/7164_hkfn5l._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	5
OHPL Nasal Cannula 14Ft Adult-Pack Of 6	Nasal Cannula Oxygen 14 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 6)	Product Info The Nasal Cannula For Oxygen (Pack Of 6) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 14-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 6 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 14 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	14.11 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500__8.jpg, https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500__8.jpg, https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500__8.jpg, https://oticamart.com/media/catalog/product/7/1/71e0r9acial._sl1500__1__1.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_1_4.jpg	new	no		14 Feet			adult		https://oticamart.com/media/catalog/product/7/1/7134_oyx55l._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	5
OHPL Nasal Cannula 25Ft Adult-Pack Of 1	Nasal Cannula Oxygen 25 Feet Soft Touch Tubing Universal Connector Adults (Pack Of 1)	Product Info The Nasal Cannula For Oxygen (Pack Of 1) Is Designed For Comfortable, Continuous Oxygen Therapy In Both Clinical And Home Care Settings. Made With Extra-Soft, Kink-Resistant Tubing, The 25-Foot Length Offers Flexibility And Freedom Of Movement While Ensuring Secure Oxygen Flow For Adult Patients. This Cannula Features A Universal Connector That Fits All Standard Oxygen Concentrators, Cylinders, And Wall Outlets. The Dual-Prong Nasal Design Ensures Efficient Oxygen Delivery With Minimal Discomfort, Even During Extended Wear. The Soft-Touch Material Reduces Skin Irritation Around The Ears And Face, Making It Ideal For Long-Term Use. Each Pack Includes One Individually Wrapped Nasal Cannulas, Ensuring Hygiene And Convenience. Key Features Pack Of 1 : Individually Sealed Nasal Cannulas For Hygiene And Convenience Length : 25 Feet – Allows Mobility While Receiving Oxygen Soft Touch Tubing : Skin-Friendly, Kink-Resistant Material For Patient Comfort Universal Connector : Compatible With All Standard Oxygen Concentrators And Cylinders Adult Size : Designed For Adult Nasal Passages And Facial Dimensions Comfortable Fit : Lightweight With Curved Nasal Prongs For Low-Pressure Oxygen Delivery Applications : Hospitals, Nursing Homes, Home Oxygen Therapy, Emergency Kits	in_stock	https://oticamart.com/default/nasal-cannula-oxygen-soft-touch-tubing-universal-connector-adults-ohpl.html	5.62 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81ul-zbh2zl._sl1500__9.jpg, https://oticamart.com/media/catalog/product/8/1/81kx0uv2xnl._sl1500__9.jpg, https://oticamart.com/media/catalog/product/8/1/81bo7n-berl._sl1500__9.jpg, https://oticamart.com/media/catalog/product/7/1/71e0r9acial._sl1500__2.jpg, https://oticamart.com/media/catalog/product/o/h/ohpl-nasal-cannula-25-ft-adult-pack-of-4_2_1.jpg	new	no		25 Feet			adult		https://oticamart.com/media/catalog/product/7/1/71-qvtn5xml._sl1500_.jpg		OHPL Nasal Cannula Adult	yes	5
